H
mult  2
C      0.0000000000  -0.1728272164   0.8729387776
C      0.0000000000   0.7783898342  -0.2843039930
H      0.0000000000  -1.2700675866  -1.3863897184
H     -0.9188765993  -0.3640234442   1.4192589054
H      0.9188765993  -0.3640234442   1.4192589054

CH2CHCfake
mult  1
X      0.0000000000  0.00000000000   0.0000000000

4CHCHCH
mult  4
C      0.0000000000  -1.2181068015  -0.2558368557
C      0.0000000000   0.0000000000   0.3752630130
H      0.0000000000   0.0000000000   1.4740651555
C      0.0000000000   1.2181068015  -0.2558368557
H      0.0000000000  -2.2444287215   0.0757285478
H      0.0000000000   2.2444287215   0.0757285478

CH3CCH
mult  1
C      0.0000000000   0.0000000000  -1.3076253695
C      0.0000000000   0.0000000000   0.1589889602
C      0.0000000000   0.0000000000   1.3701692146
H      1.0213091719   0.0000000000  -1.6909375113
H     -0.5106545860  -0.8844796880  -1.6909375113
H     -0.5106545860   0.8844796880  -1.6909375113
H      0.0000000000   0.0000000000   2.4329425765

CH2CCH2
mult  1
C      0.0000000000   0.0000000000  -1.3133360327
C      0.0000000000   0.0000000000   0.0000000000
C      0.0000000000   0.0000000000   1.3133360327
H      0.9295013423   0.0000000000  -1.8694720493
H     -0.9295013423   0.0000000000  -1.8694720493
H      0.0000000000   0.9295013423   1.8694720493
H      0.0000000000  -0.9295013423   1.8694720493

c-CHCH2CH
mult  1
C      0.0000000000   0.0000000000   0.8836694550
C      0.0000000000   0.6516211158  -0.4800989270
C      0.0000000000  -0.6516211158  -0.4800989270
H      0.9130700990   0.0000000000   1.4749485693
H     -0.9130700990   0.0000000000   1.4749485693
H      0.0000000000   1.5819134777  -1.0189776782
H      0.0000000000  -1.5819134777  -1.0189776782

CH2CHCH2
mult  2
C      0.0000000000   0.0000000000   0.4431797890
H      0.0000000000   0.0000000000   1.5288600881
C      0.0000000000   1.2267033769  -0.2065499079
C      0.0000000000  -1.2267033769  -0.2065499079
H      0.0000000000   2.1564105144   0.3451324023
H      0.0000000000   1.2782150328  -1.2887847004
H      0.0000000000  -2.1564105144   0.3451324023
H      0.0000000000  -1.2782150328  -1.2887847004

CH3CCH2
mult  2
C      0.0000000000   0.1122136351  -1.2988216707
C      0.0000000000  -0.3735987605   0.0971085490
C      0.0000000000   0.1381742365   1.3129983976
H      0.0000000000   1.2098195533  -1.3193826649
H      0.8826717218  -0.2393984611  -1.8364658312
H     -0.8826717218  -0.2393984611  -1.8364658312
H      0.0000000000   1.2196962557   1.4645904882
H      0.0000000000  -0.4824906330   2.2016057674

CH3CHCH
mult  2
C      0.0000000000   0.1684581719  -1.2380407648
C      0.0000000000  -0.4121580286   0.1530653267
C      0.0000000000   0.2858169690   1.2723259227
H      0.0000000000   1.2575339029  -1.2034195944
H      0.8808715676  -0.1640465726  -1.7924828450
H     -0.8808715676  -0.1640465726  -1.7924828450
H      0.0000000000  -1.5034457245   0.2256227536
H      0.0000000000   0.0721212878   2.3302222299

c-CH2CHCH2
mult  2
C      0.8644040977   0.0959451641   0.0000000000
H      1.7427911774  -0.5306461671   0.0000000000
C     -0.3889693384  -0.0192986051   0.7687227247
C     -0.3889693384  -0.0192986051  -0.7687227247
H     -0.7893208021   0.8684600749   1.2452888727
H     -0.5972523619  -0.9448271090   1.2944568621
H     -0.7893208021   0.8684600749  -1.2452888727
H     -0.5972523619  -0.9448271090  -1.2944568621

CH3CHCH2
mult  1
C      0.0000000000   0.1790492396  -1.2578624707
C      0.0000000000  -0.4524765403   0.1051302363
C      0.0000000000   0.2302724594   1.2558350751
H      0.0000000000   1.2679588546  -1.1836991898
H      0.8792594483  -0.1272722445  -1.8309720292
H     -0.8792594483  -0.1272722445  -1.8309720292
H      0.0000000000  -1.5386096278   0.1390641989
H      0.0000000000   1.3149613348   1.2648022768
H      0.0000000000  -0.2755164160   2.2131637401

c-CH2CH2CH2
mult  1
C      0.8718014524   0.0000000000   0.0000000000
C     -0.4359007262  -0.7550022049   0.0000000000
C     -0.4359007262   0.7550022049   0.0000000000
H      1.4539203408   0.0000000000  -0.9113389914
H      1.4539203408   0.0000000000   0.9113389914
H     -0.7269601704  -1.2591319502  -0.9113389914
H     -0.7269601704  -1.2591319502   0.9113389914
H     -0.7269601704   1.2591319502  -0.9113389914
H     -0.7269601704   1.2591319502   0.9113389914

CH3CCH3
mult  1
C      0.0000000000   0.0000000000  -0.6315160978
C      0.0123318981   1.2178927614   0.2121328715
C     -0.0123318981  -1.2178927614   0.2121328715
H      0.3555844959   1.1046124543   1.2503680281
H     -0.3555844959  -1.1046124543   1.2503680281
H      0.4550428555   2.0889007455  -0.2698212699
H     -1.0761492629   1.4145749151   0.2542906389
H     -0.4550428555  -2.0889007455  -0.2698212699
H      1.0761492629  -1.4145749151   0.2542906389

3CH3CH2CH
mult  3
C      0.0095664032   0.2679377825  -1.1995332238
C     -0.0306555120  -0.5540287402   0.1019687310
C      0.0762957823   0.2796141866   1.3180788318
H     -0.0821604298  -0.3859489162  -2.0696381043
H      0.9481373345   0.8188633285  -1.2771381493
H     -0.8098191081   0.9889575684  -1.2263492025
H      0.7853486516  -1.2834157751   0.0966300572
H     -0.9606541131  -1.1388908297   0.1340390846
H     -0.5387162508   1.0776143159   1.7147227932

CH3CHCH3
mult  2
H     -1.5855980043   0.1791946295   0.0000000000
C     -0.5243543270  -0.0374367434   0.0000000000
C      0.2205783160   0.0054743935   1.2936310153
C      0.2205783160   0.0054743935  -1.2936310153
H     -0.4231866574  -0.2294305694   2.1426720266
H      1.0563557950  -0.7018129241   1.2899539595
H      0.6553377009   0.9994665070   1.4783863396
H     -0.4231866574  -0.2294305694  -2.1426720266
H      1.0563557950  -0.7018129241  -1.2899539595
H      0.6553377009   0.9994665070  -1.4783863396

CH3CH2CH2
mult  2
C	     -0.034344808	 -0.560086760	  -0.052926333
C	      0.024689001	  0.256699766	   1.240303941
C	      0.020896275	  0.291956336	  -1.277937680
H	      0.781637873	 -1.290035211	  -0.073259590
H	     -0.959218476	 -1.157029465	  -0.054910631
H	     -0.043698992	 -0.386442868	   2.119723774
H	      0.958573013	  0.819604808	   1.300116468
H	     -0.800298214	  0.972335766	   1.280483667
H	      0.286127628	 -0.128703039	  -2.238594128
H	     -0.357068569	  1.306482106	  -1.254410970

CH3CH2CH3
mult  1
C      0.0000000000   0.0000000000   0.0000000000
C      0.0000000000   0.0000000000   1.5287320995
C      0.0000000000   1.4166873086  -0.5744727162
H      0.8763553256  -0.5433110719  -0.3659686458
H     -0.8763553256  -0.5433110719  -0.3659686458
H      0.0000000000  -1.0147816861   1.9320333531
H      0.8823725892   0.5163655234   1.9163394145
H     -0.8823725892   0.5163655234   1.9163394145
H      0.0000000000   1.4090906927  -1.6664324635
H     -0.8823725892   1.9699279156  -0.2416098011
H      0.8823725892   1.9699279156  -0.2416098011

CCCCH
mult  2
C      0.0000000000   0.0000000000  -1.9693019969
C      0.0000000000   0.0000000000  -0.7485846359
C      0.0000000000   0.0000000000   0.6295045428
C      0.0000000000   0.0000000000   1.8443571977
H      0.0000000000   0.0000000000   2.9078943001

CHCCCH
mult  1
C      0.0000000000   0.0000000000  -1.9044314590
C      0.0000000000   0.0000000000  -0.6894560073
C      0.0000000000   0.0000000000   0.6894560073
C      0.0000000000   0.0000000000   1.9044314590
H      0.0000000000   0.0000000000  -2.9683015223
H      0.0000000000   0.0000000000   2.9683015223

CH2CCCH
mult  2
C      0.0000000000   0.1110257302  -1.8914338382
C      0.0000000000  -0.2167574827  -0.6137322859
C      0.0000000000  -0.0071031241   0.7156031467
C      0.0000000000   0.0561743309   1.9467905945
H      0.0000000000   1.1528978480  -2.2079020270
H      0.0000000000  -0.6441230321  -2.6703472640
H      0.0000000000   0.1664140004   3.0046646443

CHCHCCH
mult  2
C      0.0000000000   0.1956736085  -1.8186048349
C      0.0000000000  -0.1141513434  -0.6450586252
C      0.0000000000  -0.4992204459   0.7405937668
C      0.0000000000   0.3863924280   1.7295285146
H      0.0000000000   0.4730232165  -2.8451481550
H      0.0000000000  -1.5631677695   0.9580038152
H      0.0000000000   1.4631959209   1.8101785467

c-CHCHCHC
mult  2
C      0.2220350027  -0.9489281270   0.0001523083
C     -0.1763566462  -0.0430786632   1.0515638198
C      0.0831444139   0.9014998976  -0.0001411145
C     -0.1763669069  -0.0432852369  -1.0515560992
H     -0.1414920191  -0.0409945008   2.1273561675
H      0.8494560786   1.6767998882  -0.0002347903
H     -0.1414098761  -0.0414870070  -2.1273467689

CH2CHCCH
mult  1
C      0.0000000000   0.3830843029  -1.6997573515
C      0.0000000000  -0.4959540912  -0.6835810171
C      0.0000000000  -0.1082108350   0.6966135689
C      0.0000000000   0.1883674742   1.8738180632
H      0.0000000000   1.4504722334  -1.5194043109
H      0.0000000000   0.0391072070  -2.7256466610
H      0.0000000000  -1.5612379406  -0.8858828909
H      0.0000000000   0.4614809451   2.9014587075

CH2CCCH2
mult  1
C      0.0000000000   0.0000000000  -0.6368151346
C      0.0000000000   0.0000000000   0.6368151346
C      0.0000000000   0.0000000000  -1.9622069906
C      0.0000000000   0.0000000000   1.9622069906
H      0.0000000000   0.9289571529  -2.5202000995
H      0.0000000000  -0.9289571529  -2.5202000995
H      0.0000000000   0.9289571529   2.5202000995
H      0.0000000000  -0.9289571529   2.5202000995

c-C(CH2)CHCH
mult  1
C      0.0000000000   0.0000000000   0.2843213916
C      0.0000000000   0.0000000000   1.6181044372
C      0.0000000000   0.6643006925  -1.0013060237
C      0.0000000000  -0.6643006925  -1.0013060237
H      0.0000000000   0.9305615397   2.1683727925
H      0.0000000000  -0.9305615397   2.1683727925
H      0.0000000000   1.5776565954  -1.5714440705
H      0.0000000000  -1.5776565954  -1.5714440705

c-CHCHCHCH
mult  1
C      0.0000000000   0.6738491617  -0.7864033487
C      0.0000000000  -0.6738491617  -0.7864033487
C      0.0000000000  -0.6738491617   0.7864033487
C      0.0000000000   0.6738491617   0.7864033487
H      0.0000000000   1.4386149781  -1.5487738272
H      0.0000000000  -1.4386149781  -1.5487738272
H      0.0000000000  -1.4386149781   1.5487738272
H      0.0000000000   1.4386149781   1.5487738272

CH3CCCH2
mult  2
C      0.0000000000   0.0022532353  -2.0165336951
C      0.0000000000  -0.0057378253  -0.5522949472
C      0.0000000000  -0.0004330821   0.6771132902
C      0.0000000000   0.0017616490   2.0586943915
H      0.0000000000   1.0268063137  -2.3964868322
H      0.8853128983  -0.5033790089  -2.4063961052
H     -0.8853128983  -0.5033790089  -2.4063961052
H     -0.9302972687   0.0028218521   2.6097463524
H      0.9302972687   0.0028218521   2.6097463524

CH2CHCCH2
mult  2
C      0.0000000000   0.3951178585  -1.7629105768
C      0.0000000000  -0.5032415980  -0.6941858245
C      0.0000000000  -0.1457701753   0.6148658518
C      0.0000000000   0.2008461523   1.8784794149
H      0.0000000000   1.4627079377  -1.5902940334
H      0.0000000000   0.0343023374  -2.7813572236
H      0.0000000000  -1.5678116309  -0.9100158556
H     -0.9272439428   0.3514694300   2.4248558577
H      0.9272439428   0.3514694300   2.4248558577

CH3CHCCH
mult  2
C      0.0000000000   0.3886887617  -1.7363195756
C      0.0000000000  -0.5623853327  -0.5772780200
C      0.0000000000  -0.1414357482   0.7409146698
C      0.0000000000   0.2451472306   1.9072672095
H      0.0000000000   1.4230085666  -1.3941262742
H      0.8796240416   0.2323140432  -2.3688262840
H     -0.8796240416   0.2323140432  -2.3688262840
H      0.0000000000  -1.6279909363  -0.7734305327
H      0.0000000000   0.5743234654   2.9181745994

c-CH2CHCHCH
mult  2
C      0.0000000000   0.0000000000   1.0301901779
H      0.0000000000   0.0000000000   2.1123091651
C      0.0000000000   1.0212016784   0.0696111924
C      0.0000000000  -1.0212016784   0.0696111924
C      0.0000000000   0.0000000000  -1.0775134158
H      0.0000000000   2.1005350251   0.1040321490
H      0.0000000000  -2.1005350251   0.1040321490
H      0.8924506107   0.0000000000  -1.7077394898
H     -0.8924506107   0.0000000000  -1.7077394898

CH2CHCHCH
mult  2
C      0.0000000000   0.1454311580  -1.8044995783
C      0.0000000000  -0.4197595004  -0.5857992822
C      0.0000000000   0.3582318497   0.6557235956
C      0.0000000000  -0.1617114974   1.8752328291
H      0.0000000000   1.2233676197  -1.9221709172
H      0.0000000000  -0.4556649887  -2.7041375178
H      0.0000000000  -1.4994857698  -0.4841180756
H      0.0000000000   1.4464508452   0.5470546167
H      0.0000000000   0.2125221751   2.8872423594

CH2CHCHCH2
mult  1
C      1.8471194838   0.1199358979   0.0000000000
C      0.6091594780  -0.4031657339   0.0000000000
C     -0.6091594780   0.4031657339   0.0000000000
C     -1.8471194838  -0.1199358979   0.0000000000
H      2.7276054615  -0.5092105312   0.0000000000
H      1.9998166778   1.1935669200   0.0000000000
H      0.4800060735  -1.4819095210   0.0000000000
H     -0.4800060735   1.4819095210   0.0000000000
H     -1.9998166778  -1.1935669200   0.0000000000
H     -2.7276054615   0.5092105312   0.0000000000

CH3CCCH3
mult  1
C      0.0000000000   0.0000000000  -0.6060070526
C      0.0000000000   0.0000000000   0.6060070526
C      0.0000000000   0.0000000000  -2.0735271156
C      0.0000000000   0.0000000000   2.0735271156
H      1.0204811086   0.0000000000  -2.4605531000
H     -0.5102405543  -0.8837625641  -2.4605531000
H     -0.5102405543   0.8837625641  -2.4605531000
H      1.0204811086   0.0000000000   2.4605531000
H     -0.5102405543   0.8837625641   2.4605531000
H     -0.5102405543  -0.8837625641   2.4605531000

c-CH2CH2CHCH
mult  1
C     -0.6729412831   0.0000000000  -0.7906070967
C      0.6729412831   0.0000000000  -0.7906070967
C     -0.7872398394   0.0000000000   0.7270066675
C      0.7872398394   0.0000000000   0.7270066675
H     -1.4178733628   0.0000000000  -1.5766300993
H      1.4178733628   0.0000000000  -1.5766300993
H     -1.2416352612   0.8898534831   1.1672586153
H     -1.2416352612  -0.8898534831   1.1672586153
H      1.2416352612  -0.8898534831   1.1672586153
H      1.2416352612   0.8898534831   1.1672586153

CH3CH2CCH
mult  1
C     -0.4966487805   0.0000000000  -1.6498591418
C      0.6483657584   0.0000000000  -0.6284244965
C      0.1578252078   0.0000000000   0.7567122863
C     -0.2738254975   0.0000000000   1.8892450732
H     -0.0991869947   0.0000000000  -2.6663534222
H     -1.1242186168  -0.8831207271  -1.5225330195
H     -1.1242186168   0.8831207271  -1.5225330195
H      1.2831962766  -0.8772738533  -0.7777142813
H      1.2831962766   0.8772738533  -0.7777142813
H     -0.6443820940   0.0000000000   2.8855068083

CH2CHCHCH3
mult  2
C      0.0000000000   0.0911979435  -1.9315464530
C      0.0000000000  -0.3851673664  -0.6293070025
C      0.0000000000   0.4175760283   0.5045520983
C      0.0000000000  -0.1123004529   1.9041256472
H      0.0000000000  -0.5830015710  -2.7766971448
H      0.0000000000   1.1561296991  -2.1316961404
H      0.0000000000  -1.4623650591  -0.4804936083
H      0.0000000000   1.4957946206   0.3704146101
H      0.0000000000  -1.2039303850   1.9112934698
H      0.8783258628   0.2313221208   2.4602814976
H     -0.8783258628   0.2313221208   2.4602814976

CH3C(CH2)2
mult  2
C      0.0000000000  -0.0074971284  -0.0664906907
C      0.0000000000   0.0022987769   1.4482371011
H      0.0000000000   1.0284907409   1.8242743310
C      1.2117278951   0.0007656595  -0.7498675988
C     -1.2117278951   0.0007656595  -0.7498675988
H     -0.8850148764  -0.4982111204   1.8438956177
H      0.8850148764  -0.4982111204   1.8438956177
H      2.1557180980  -0.0153783267  -0.2206724982
H      1.2362854332   0.0211929601  -1.8323604414
H     -2.1557180980  -0.0153783267  -0.2206724982
H     -1.2362854332   0.0211929601  -1.8323604414

CH2CHCH2CH2
mult  2
C     -0.5751325128   0.0434316673  -1.4845985598
C      0.5568459801  -0.0426089041  -0.7763256132
C      0.6651731167   0.0276460068   0.7284798494
C     -0.6292830118  -0.0195816813   1.4682318492
H     -0.5591496098  -0.0119077201  -2.5657591500
H     -1.5374722365   0.1788719645  -1.0062817195
H      1.4979147415  -0.1653367723  -1.3055441568
H      1.3092837594  -0.8056606081   1.0541577189
H      1.2200094858   0.9323789902   1.0015055771
H     -1.4056896519  -0.7088682158   1.1631923757
H     -0.7346674130   0.4746204020   2.4239098514

CH3CCHCH3
mult  2
C      0.0000000000  -0.0160748545  -2.0060310745
C      0.0000000000  -0.2839867977  -0.5518528218
C      0.0000000000   0.4098849148   0.5713064577
C      0.0000000000  -0.1716786379   1.9618082993
H      0.0000000000   1.0664542263  -2.1908327135
H      0.8828657847  -0.4421195005  -2.4870649018
H     -0.8828657847  -0.4421195005  -2.4870649018
H      0.0000000000   1.5025750449   0.4963127681
H      0.0000000000  -1.2610058089   1.9244336153
H      0.8807463074   0.1566539692   2.5196873533
H     -0.8807463074   0.1566539692   2.5196873533

c-CH2CH2CH2CH
mult  2
C      0.0477060696   1.1018374396   0.0486484998
C      0.0477060696  -1.1018374396   0.0486484998
C     -0.0484318215   0.0000000000  -1.0558437048
C     -0.0893297568   0.0000000000   1.0688823953
H     -0.7297054871   1.8711943880   0.0364812564
H      1.0193878102   1.6105327753   0.0688721006
H     -0.7297054871  -1.8711943880   0.0364812564
H      1.0193878102  -1.6105327753   0.0688721006
H     -1.0130866257   0.0000000000  -1.5625130675
H      0.7458390046   0.0000000000  -1.8016180771
H     -0.0697675860   0.0000000000   2.1507847410

(CH3)2CCH
mult  2
C     -1.4292114340   0.0000000000   0.2921893617
C     -0.1374903481   0.0000000000   0.0106471659
C      0.9166456004   0.0000000000   1.1022958957
C      0.3858069213   0.0000000000  -1.4060768369
H     -2.0286285942   0.0000000000   1.1910265139
H      0.4694459342   0.0000000000   2.0962369298
H      1.5565263685   0.8820925582   1.0061529080
H      1.5565263685  -0.8820925582   1.0061529080
H     -0.4275034898   0.0000000000  -2.1305248147
H      1.0112645242  -0.8808263690  -1.5788952251
H      1.0112645242   0.8808263690  -1.5788952251

CH3CH2CHCH
mult  2
C     -0.6065084481   0.0000000000  -1.4384043281
C      0.7033688458   0.0000000000  -0.6548814612
C      0.5175068585   0.0000000000   0.8441609121
C     -0.6364251843   0.0000000000   1.4843716379
H     -0.4151531530   0.0000000000  -2.5130457500
H     -1.2026479152  -0.8815817634  -1.1946436279
H     -1.2026479152   0.8815817634  -1.1946436279
H      1.3053402238  -0.8735843621  -0.9272891629
H      1.3053402238   0.8735843621  -0.9272891629
H      1.4349783281   0.0000000000   1.4405448060
H     -0.9623590533   0.0000000000   2.5130758110

(CH3)2CCH2
mult  1
C      0.0000000000   0.0000000000  -1.4374054761
C      0.0000000000   0.0000000000  -0.0973977366
C     -1.2758844612   0.0000000000   0.7032763345
C      1.2758844612   0.0000000000   0.7032763345
H     -0.9264051170   0.0000000000  -1.9998182991
H      0.9264051170   0.0000000000  -1.9998182991
H     -2.1543272189   0.0000000000   0.0569690779
H     -1.3227213688  -0.8791195101   1.3534952897
H     -1.3227213688   0.8791195101   1.3534952897
H      2.1543272189   0.0000000000   0.0569690779
H      1.3227213688   0.8791195101   1.3534952897
H      1.3227213688  -0.8791195101   1.3534952897

CH3CHCHCH3
mult  1
C      1.9593630937   0.0906622007   0.0000000000
C      0.5383513547  -0.3977525309   0.0000000000
C     -0.5383513547   0.3977525309   0.0000000000
C     -1.9593630937  -0.0906622007   0.0000000000
H      1.9970307813   1.1816957053   0.0000000000
H      2.5001851961  -0.2701441301   0.8793473602
H      2.5001851961  -0.2701441301  -0.8793473602
H      0.3891515676  -1.4755892001   0.0000000000
H     -0.3891515676   1.4755892001   0.0000000000
H     -1.9970307813  -1.1816957053   0.0000000000
H     -2.5001851961   0.2701441301   0.8793473602
H     -2.5001851961   0.2701441301  -0.8793473602

CH2CHCH2CH3
mult  1
C     -0.2922144170  -0.0614551690  -1.8194074485
C      0.4060823894  -0.1902199906  -0.6850299900
C      0.1443113973   0.5884693236   0.5740527830
C     -0.2160848746  -0.3257954796   1.7512100248
H     -0.0657257819  -0.6567446702  -2.6951916982
H     -1.1087369492   0.6486402431  -1.8969350223
H      1.2169502553  -0.9144231570  -0.6431184880
H      1.0365613987   1.1690217751   0.8324598311
H     -0.6619951969   1.3050545571   0.3939558949
H      0.5843220419  -1.0449027333   1.9431305641
H     -0.3761879902   0.2512374076   2.6642448073
H     -1.1268019428  -0.8889479681   1.5365677980

(CH3)3C
mult  2
C      0.0000000000   0.0000000000  -0.1704560667
C      1.4827474506   0.0000000000   0.0322253190
C     -0.7413737253   1.2840969597   0.0322253190
C     -0.7413737253  -1.2840969597   0.0322253190
H      1.7407885538   0.0000000000   1.1040842402
H     -0.8703942769   1.5075671102   1.1040842402
H     -0.8703942769  -1.5075671102   1.1040842402
H      1.9473762520   0.8872058212  -0.4055101014
H      1.9473762520  -0.8872058212  -0.4055101014
H     -1.7420309056   1.2428743943  -0.4055101014
H     -0.2053453464   2.1300802156  -0.4055101014
H     -0.2053453464  -2.1300802156  -0.4055101014
H     -1.7420309056  -1.2428743943  -0.4055101014

CH3CH2CHCH3
mult  2
C     -0.0695625227   0.1756224748  -1.9352740705
C      0.0747968745  -0.5143421540  -0.5776675130
C      0.0457091523   0.4396673715   0.5722181460
C     -0.0601874250  -0.0634628099   1.9742850977
H     -0.0211566624  -0.5436420256  -2.7550847152
H      0.7287153211   0.9075078031  -2.0818460405
H     -1.0231466740   0.7040601476  -2.0005291524
H      1.0160736430  -1.0881307936  -0.5625522953
H     -0.7184967563  -1.2613316766  -0.4493407098
H      0.3785936481   1.4581909373   0.4021800564
H     -0.2818040869   0.7396095026   2.6790158217
H      0.8747129444  -0.5396491982   2.3062483538
H     -0.8433372659  -0.8232989455   2.0619750541

(CH3)2CHCH2
mult  2
H      0.0327063688  -1.4554057547   0.0000000000
C      0.0377338771  -0.3529922217   0.0000000000
C      1.4601032004   0.1100413728   0.0000000000
C     -0.6968001180   0.1078918449   1.2640510733
C     -0.6968001180   0.1078918449  -1.2640510733
H      2.0091195899   0.2050387310   0.9287042371
H      2.0091195899   0.2050387310  -0.9287042371
H     -1.7175483773  -0.2816563991   1.2859621364
H     -0.7471338148   1.1999175752   1.2962495105
H     -0.1818536937  -0.2337298805   2.1652028505
H     -1.7175483773  -0.2816563991  -1.2859621364
H     -0.7471338148   1.1999175752  -1.2962495105
H     -0.1818536937  -0.2337298805  -2.1652028505

CH3CH2CH2CH2
mult  2
C      0.0169542048   0.1422979370  -1.9055674718
C     -0.0474037310  -0.5218025944  -0.5310465198
